,ID,landform_11,landform_12,landform_14,landform_21,landform_22,landform_24,landform_31,landform_34,landform_41,landform_42
9025,866LP8,0,0,0,0,0,0,0,1,0,0
9026,SREISM,0,0,0,0,0,0,0,1,0,0
9027,MCOEG0,0,0,0,0,0,0,0,0,1,0
9028,JLYBHH,0,0,0,0,0,0,0,1,0,0
9029,NO7K60,0,0,0,0,0,0,0,1,0,0
9030,JR0XR4,0,0,0,0,0,0,1,0,0,0
9031,ALURT2,0,0,0,0,0,0,0,1,0,0
9032,J5K6VI,0,0,0,0,0,1,0,0,0,0
9033,JFN118,0,0,0,0,0,0,1,0,0,0
9034,QZ2CA7,0,0,0,0,0,0,0,0,1,0
9035,EV2M62,0,0,0,0,0,0,0,1,0,0
9036,C0JB1P,0,0,0,0,0,1,0,0,0,0
9037,POWNZE,0,0,0,1,0,0,0,0,0,0
9038,U3RJ9O,0,0,0,0,0,0,0,0,1,0
9039,VM59FC,0,0,0,0,0,0,1,0,0,0
9040,3S2VJ0,0,0,0,0,0,1,0,0,0,0
9041,LS4Y7S,0,0,0,1,0,0,0,0,0,0
9042,P0873G,0,0,0,0,0,0,1,0,0,0
9043,T2TOC1,0,0,0,0,0,0,1,0,0,0
9044,ITRSHS,0,0,0,0,0,0,1,0,0,0
9045,P2GI27,0,0,0,0,0,0,0,1,0,0
9046,TOXKOT,0,0,0,0,0,0,0,1,0,0
9047,L6ZNT0,0,0,0,1,0,0,0,0,0,0
9048,EFF64O,0,0,0,0,0,0,1,0,0,0
9049,MBYPIE,0,0,0,0,0,0,1,0,0,0
9050,K7PEVS,0,0,0,1,0,0,0,0,0,0
9051,5OEY35,0,0,0,1,0,0,0,0,0,0
9052,133J0K,0,0,0,0,0,0,1,0,0,0
9053,OB6Z4E,0,0,0,1,0,0,0,0,0,0
9054,1KI3I5,0,0,0,1,0,0,0,0,0,0
9055,OQE69S,0,0,0,1,0,0,0,0,0,0
9056,FAQBUS,0,0,0,0,0,1,0,0,0,0
9057,YGQNKC,0,0,0,0,0,0,0,0,1,0
9058,OGIYFI,0,0,0,1,0,0,0,0,0,0
9059,662Z6U,0,0,0,1,0,0,0,0,0,0
9060,0YCVOH,0,0,0,1,0,0,0,0,0,0
9061,71SRMA,0,0,0,0,0,0,1,0,0,0
9062,HWT8AJ,0,0,0,0,0,0,1,0,0,0
9063,AXJ6M4,0,0,0,1,0,0,0,0,0,0
9064,MNGE13,0,0,0,0,0,0,0,1,0,0
9065,3D7VUA,0,0,0,0,0,0,0,1,0,0
9066,JJ76LT,0,0,0,0,0,1,0,0,0,0
9067,MDISJI,0,0,0,1,0,0,0,0,0,0
9068,PPU6BO,0,0,0,1,0,0,0,0,0,0
9069,JG91FL,0,0,0,1,0,0,0,0,0,0
9070,GNHUYF,0,0,0,1,0,0,0,0,0,0
9071,3FXVVC,0,0,0,0,0,0,1,0,0,0
9072,OP0KS1,0,0,0,0,0,0,1,0,0,0
9073,S1C6GV,0,0,0,1,0,0,0,0,0,0
9074,RI5VYN,0,0,0,0,0,0,1,0,0,0
9075,2KMU1W,0,0,0,1,0,0,0,0,0,0
9076,A3YJU9,0,0,0,0,0,1,0,0,0,0
9077,IA95V3,0,0,0,0,0,1,0,0,0,0
9078,6NDK8E,0,0,0,1,0,0,0,0,0,0
9079,W0DFL6,0,0,0,0,0,0,0,1,0,0
9080,RJIGWR,0,0,0,0,0,0,1,0,0,0
9081,MNTVMC,0,0,0,0,0,0,1,0,0,0
9082,T66TPI,0,0,0,0,0,0,1,0,0,0
9083,YSQ5B2,0,0,0,0,0,0,1,0,0,0
9084,RRO7ID,0,0,0,0,0,0,1,0,0,0
9085,72M2E5,0,0,0,0,0,0,0,1,0,0
9086,YRLPWQ,0,0,0,0,0,0,0,0,1,0
9087,A9GB3M,0,0,0,0,0,1,0,0,0,0
9088,YF4W91,0,0,0,0,0,0,0,0,1,0
9089,PLTENW,0,0,0,1,0,0,0,0,0,0
9090,EZ00HR,0,0,0,1,0,0,0,0,0,0
9091,BZK144,0,0,0,0,0,0,1,0,0,0
9092,N3N224,0,0,0,0,0,1,0,0,0,0
9093,TIKE39,0,0,0,0,0,0,0,1,0,0
9094,VLL92B,0,0,0,0,0,0,1,0,0,0
9095,3VPOQI,0,0,0,0,0,0,1,0,0,0
9096,I5ZEE9,0,0,0,0,0,0,1,0,0,0
9097,JLMX9D,0,0,0,0,0,0,1,0,0,0
9098,15RMPI,0,0,0,0,0,0,0,1,0,0
9099,1NKBM3,0,0,0,0,0,0,1,0,0,0
9100,MBPFKD,0,0,0,0,0,0,1,0,0,0
9101,U2ZNTI,0,0,0,0,0,0,0,1,0,0
9102,VQ9K6J,0,0,0,0,0,0,1,0,0,0
9103,4HSDCH,0,0,0,0,0,0,0,1,0,0
9104,USSVU6,0,0,0,0,0,0,1,0,0,0
9105,4H3904,0,0,0,0,0,0,1,0,0,0
9106,TV5I39,0,0,0,0,0,0,1,0,0,0
9107,P652A1,0,0,0,1,0,0,0,0,0,0
9108,I7AQ8U,0,0,0,0,0,0,1,0,0,0
9109,UGP6UK,0,0,0,1,0,0,0,0,0,0
9110,4DJS0P,0,0,0,0,0,0,0,0,1,0
9111,9DYATV,0,0,0,0,0,0,0,0,1,0
9112,2U2H8Z,0,0,0,0,0,0,0,0,1,0
9113,2H0MN1,0,0,0,1,0,0,0,0,0,0
9114,SJMLYP,0,0,0,0,0,1,0,0,0,0
9115,FR9BUI,0,0,0,0,0,0,1,0,0,0
9116,IY2ITA,0,0,0,0,0,0,1,0,0,0
9117,CNEIJC,0,0,0,0,0,1,0,0,0,0
9118,BIH7QP,0,0,0,0,0,1,0,0,0,0
9119,Q8PAR1,0,0,0,1,0,0,0,0,0,0
9120,5WPOBN,0,0,0,0,0,0,1,0,0,0
9121,4D6S6W,0,0,0,1,0,0,0,0,0,0
9122,1WNESW,0,0,0,0,0,0,0,1,0,0
9123,E561AI,0,0,0,0,0,0,0,0,1,0
9124,QJ31I2,0,0,0,0,0,0,1,0,0,0
9125,2F0QBB,0,0,0,1,0,0,0,0,0,0
9126,00U64V,0,0,0,1,0,0,0,0,0,0
9127,VCLK7Z,0,0,0,1,0,0,0,0,0,0
9128,98MQ89,0,0,0,1,0,0,0,0,0,0
9129,E5LFQK,0,0,0,0,0,0,0,1,0,0
9130,K6DARF,0,0,0,0,0,0,0,1,0,0
9131,YZ3QXA,0,0,0,1,0,0,0,0,0,0
9132,I48G4G,0,0,0,1,0,0,0,0,0,0
9133,4DNPPM,0,0,0,0,0,0,1,0,0,0
9134,5JUIJJ,0,0,0,1,0,0,0,0,0,0
9135,VXHHVP,0,0,0,0,0,0,0,1,0,0
9136,SUJX41,0,0,0,0,0,0,1,0,0,0
9137,IJZVFA,0,0,0,0,0,0,1,0,0,0
9138,EIDINX,0,0,0,0,0,0,1,0,0,0
9139,1OJ5FG,0,0,0,0,0,0,0,1,0,0
9140,KJILTB,0,0,0,0,0,0,0,1,0,0
9141,9SCXJQ,0,0,0,0,0,0,0,1,0,0
9142,250WRC,0,0,0,1,0,0,0,0,0,0
9143,I59SMY,0,0,0,0,0,1,0,0,0,0
9144,7SJGEX,0,0,0,0,0,0,0,1,0,0
9145,KQX6CW,0,0,0,1,0,0,0,0,0,0
9146,E8ZHVC,0,0,0,1,0,0,0,0,0,0
9147,5KOSOW,0,0,0,0,0,0,0,1,0,0
9148,CO5WE0,0,0,0,1,0,0,0,0,0,0
9149,A55HHZ,0,0,0,0,0,0,0,1,0,0
9150,UN91TL,0,0,0,0,0,1,0,0,0,0
9151,I14470,0,0,0,0,0,0,0,1,0,0
9152,175V91,0,0,0,0,0,0,0,1,0,0
9153,TOGDYE,0,0,0,0,0,0,0,1,0,0
9154,BJ0OLS,0,0,0,0,0,0,0,1,0,0
9155,RDOB01,0,0,0,0,0,0,1,0,0,0
9156,T1T27M,0,0,0,0,0,0,1,0,0,0
9157,ADLZMS,0,0,0,1,0,0,0,0,0,0
9158,NVBXGM,0,0,0,1,0,0,0,0,0,0
9159,K46LX3,0,0,0,0,0,0,0,1,0,0
9160,YAMS67,0,0,0,1,0,0,0,0,0,0
9161,EPX7T9,0,0,0,0,0,0,0,0,1,0
9162,7VWMGX,0,0,0,0,0,0,0,1,0,0
9163,LIP8PY,0,0,0,0,0,0,0,1,0,0
9164,SGF2XR,0,0,0,0,0,0,0,1,0,0
9165,C1HXYN,0,0,0,0,0,0,0,1,0,0
9166,7ABKD0,0,0,0,0,0,0,0,1,0,0
9167,7IUMAI,0,0,0,0,0,0,0,1,0,0
9168,PW5THY,0,0,0,0,0,1,0,0,0,0
9169,RTSHE4,0,0,0,0,0,1,0,0,0,0
9170,1BI03C,0,0,0,0,0,0,0,1,0,0
9171,BIKBG6,0,0,0,0,0,1,0,0,0,0
9172,2C8XKP,0,0,0,0,0,0,0,1,0,0
9173,4JZQ9R,0,0,0,0,0,1,0,0,0,0
9174,WG9DAR,0,0,0,0,0,1,0,0,0,0
9175,W8B7FA,0,0,0,0,0,1,0,0,0,0
9176,5NH25H,0,0,0,0,0,1,0,0,0,0
9177,XRGL62,0,0,0,0,0,1,0,0,0,0
9178,CZYGML,0,0,0,0,0,1,0,0,0,0
9179,GOU5BU,0,0,0,0,0,1,0,0,0,0
9180,2IFM5C,0,0,0,0,0,1,0,0,0,0
9181,NC4G5T,0,0,0,0,0,1,0,0,0,0
9182,U6JKEZ,0,0,0,0,0,1,0,0,0,0
9183,Y22VLR,0,0,0,0,0,1,0,0,0,0
9184,OXTLIE,0,0,0,0,0,1,0,0,0,0
9185,28OPAG,0,0,0,0,0,0,0,0,1,0
9186,2ECJDG,0,0,0,0,0,1,0,0,0,0
9187,DBLYAV,0,0,0,0,0,0,0,1,0,0
9188,S09K9G,0,0,0,0,0,1,0,0,0,0
9189,JURF7K,0,0,0,0,0,1,0,0,0,0
9190,MVHLGJ,0,0,0,0,0,0,0,0,1,0
9191,E4OL1Z,0,0,0,0,0,0,0,0,1,0
9192,JVHQPY,0,0,0,0,0,0,0,1,0,0
9193,A54NCB,0,0,0,1,0,0,0,0,0,0
9194,XJYT4N,0,0,0,0,0,0,0,1,0,0
9195,U96WM6,0,0,0,0,0,1,0,0,0,0
9196,OWJ594,0,0,0,0,0,0,1,0,0,0
9197,2ZBGIU,0,0,0,0,0,0,0,0,1,0
9198,CAY9Q9,0,0,0,1,0,0,0,0,0,0
9199,PLZI33,0,0,0,1,0,0,0,0,0,0
9200,B1SSOP,0,0,0,0,0,0,0,1,0,0
9201,ZT1GV0,0,0,0,0,0,0,0,1,0,0
9202,YV8EEL,0,0,0,1,0,0,0,0,0,0
9203,B0Z6ZR,0,0,0,0,0,0,0,1,0,0
9204,KFZXD9,0,0,0,1,0,0,0,0,0,0
9205,MAGTF1,0,0,0,1,0,0,0,0,0,0
9206,F14HO9,0,0,0,0,0,1,0,0,0,0
9207,Q9CAFC,0,0,0,0,0,1,0,0,0,0
9208,PM171A,0,0,0,1,0,0,0,0,0,0
9209,ULN8Z7,0,0,0,1,0,0,0,0,0,0
9210,OQP8D4,0,0,0,0,0,0,0,1,0,0
9211,JG16BB,0,0,0,1,0,0,0,0,0,0
9212,DW0EBA,0,0,0,1,0,0,0,0,0,0
9213,575R9Z,0,0,0,0,0,0,0,1,0,0
9214,A6ZR75,0,0,0,0,0,0,0,1,0,0
9215,GX3WK4,0,0,0,0,0,0,0,0,1,0
9216,HMEBSC,0,0,0,0,0,0,0,0,1,0
9217,KHG3EA,0,0,0,0,0,0,0,1,0,0
9218,VMPC11,0,0,0,0,0,1,0,0,0,0
9219,UNIJR2,0,0,0,0,0,0,0,1,0,0
9220,V5RZ73,0,0,0,0,0,0,0,0,1,0
9221,26IPUJ,0,0,0,0,0,1,0,0,0,0
9222,M7XWSX,0,0,0,0,0,1,0,0,0,0
9223,B4A3A9,0,0,0,0,0,0,0,1,0,0
9224,6GDZ2O,0,0,0,0,0,1,0,0,0,0
9225,BM4PCQ,0,0,0,0,0,0,0,1,0,0
9226,KUNICD,0,0,0,0,0,1,0,0,0,0
9227,AZWD7P,0,0,0,0,0,0,0,1,0,0
9228,L0CHKJ,0,0,0,0,0,0,0,1,0,0
9229,FCGM0N,0,0,0,0,0,0,0,1,0,0
9230,C4ZK8R,0,0,0,0,0,1,0,0,0,0
9231,4U9CAU,0,0,0,0,0,0,0,1,0,0
9232,RMEZ18,0,0,0,0,0,1,0,0,0,0
9233,I3S8DU,0,0,0,0,0,1,0,0,0,0
9234,RABA3F,0,0,0,0,0,0,1,0,0,0
9235,IJUXK8,0,0,0,0,0,1,0,0,0,0
9236,BAGOZ3,0,0,0,0,0,1,0,0,0,0
9237,02YCCH,0,0,0,0,0,1,0,0,0,0
9238,4VH5I2,0,0,0,0,0,0,0,1,0,0
9239,ICWJ9E,0,0,0,1,0,0,0,0,0,0
9240,8HJFCM,0,0,0,0,0,1,0,0,0,0
9241,M8U2EA,0,0,0,0,0,0,0,1,0,0
9242,N29H4U,0,0,0,0,0,0,0,1,0,0
9243,0FXNTS,0,0,0,0,0,1,0,0,0,0
9244,4OENDC,0,0,0,0,0,1,0,0,0,0
9245,NL2MQY,0,0,0,0,0,0,0,1,0,0
9246,UZJH8L,0,0,0,0,0,1,0,0,0,0
9247,PAB8Z3,0,0,0,0,0,1,0,0,0,0
9248,NS0RU7,0,0,0,0,0,1,0,0,0,0
9249,0AMAMR,0,0,0,0,0,1,0,0,0,0
9250,L71MQW,0,0,0,0,0,1,0,0,0,0
9251,VL5FNN,0,0,0,0,0,1,0,0,0,0
9252,2RU54U,0,0,0,0,0,0,0,1,0,0
9253,9MUZNA,0,0,0,0,0,0,0,1,0,0
9254,G3HBPS,0,0,0,0,0,1,0,0,0,0
9255,PJ5IGP,0,0,0,0,0,1,0,0,0,0
9256,B2GJCT,0,0,0,0,0,0,0,1,0,0
9257,3VR2N7,0,0,0,0,0,0,0,1,0,0
9258,7WT9WA,0,0,0,0,0,0,0,1,0,0
9259,I5IYE2,0,0,0,0,0,1,0,0,0,0
9260,D46CWN,0,0,0,0,0,1,0,0,0,0
9261,REHTHT,0,0,0,0,0,0,0,1,0,0
9262,9KPNPJ,0,0,0,0,0,1,0,0,0,0
9263,FF2UMS,0,0,0,0,0,1,0,0,0,0
9264,IFEQLK,0,0,0,0,0,0,0,1,0,0
9265,F5KDSZ,0,0,0,0,0,1,0,0,0,0
9266,3AAVVI,0,0,0,0,0,0,0,0,1,0
9267,1DB2AO,0,0,0,0,0,0,0,0,1,0
9268,8QRT6N,0,0,0,0,0,1,0,0,0,0
9269,W1JPVH,0,0,0,0,0,1,0,0,0,0
9270,WQD32Y,0,0,0,0,0,0,0,1,0,0
9271,SONQ0F,0,0,0,0,0,0,0,0,0,1
9272,BNM1WJ,0,0,0,0,0,1,0,0,0,0
9273,KLSI85,0,0,0,0,0,0,0,0,1,0
9274,FE5YV6,0,0,0,0,0,0,0,1,0,0
9275,VL5NLQ,0,0,0,0,0,1,0,0,0,0
9276,W7QRT5,0,0,0,0,0,1,0,0,0,0
9277,5MO5J0,0,0,0,0,0,0,0,1,0,0
9278,MW8P2H,0,0,0,0,0,0,0,1,0,0
9279,9LCY4H,0,0,0,0,0,1,0,0,0,0
9280,J0H0EU,0,0,0,0,0,0,0,1,0,0
9281,L1TVD7,0,0,0,0,0,0,0,1,0,0
9282,TKZMET,0,0,0,0,0,0,0,1,0,0
9283,GZS2HR,0,0,0,0,0,0,0,1,0,0
9284,UKYRHQ,0,0,0,0,0,1,0,0,0,0
9285,YJ8WNA,0,0,0,0,0,1,0,0,0,0
9286,YDX4HY,0,0,0,0,0,1,0,0,0,0
9287,UQEL3T,0,0,0,0,0,0,0,1,0,0
9288,RHSJT7,0,0,0,0,0,1,0,0,0,0
9289,KFT789,0,0,0,0,0,0,0,1,0,0
9290,1PE9VQ,0,0,0,0,0,1,0,0,0,0
9291,8PW2OV,0,0,0,0,0,1,0,0,0,0
9292,NC7DLH,0,0,0,0,0,1,0,0,0,0
9293,WSZ58R,0,0,0,0,0,1,0,0,0,0
9294,HPM3ZR,0,0,0,0,0,1,0,0,0,0
9295,9EO59A,0,0,0,0,0,1,0,0,0,0
9296,S5MY39,0,0,0,0,0,1,0,0,0,0
9297,AHGVC7,0,0,0,0,0,1,0,0,0,0
9298,X0JN1S,0,0,0,0,0,0,0,1,0,0
9299,1NQOJH,0,0,0,0,0,1,0,0,0,0
9300,L9UY42,0,0,0,0,0,0,0,1,0,0
9301,C1E1MI,0,0,0,1,0,0,0,0,0,0
9302,A2YCPX,0,0,0,0,0,0,0,0,1,0
9303,083WXB,0,0,0,0,0,1,0,0,0,0
9304,849YTU,0,0,0,0,0,0,0,1,0,0
9305,ZAK535,0,0,0,0,0,1,0,0,0,0
9306,CWN3NY,0,0,0,0,0,0,0,1,0,0
9307,H15I1Y,0,0,0,0,0,0,0,1,0,0
9308,6LV7OS,0,0,0,0,0,1,0,0,0,0
9309,Z9OYX7,0,0,0,0,0,0,0,1,0,0
9310,2OLTX0,0,0,0,0,0,0,0,1,0,0
9311,WKL7G1,0,0,0,0,0,1,0,0,0,0
9312,V3EFAO,0,0,0,0,0,1,0,0,0,0
9313,AUN4U4,0,0,0,0,0,0,0,1,0,0
9314,0AFIXM,0,0,0,0,0,0,0,0,1,0
9315,90JTLN,0,0,0,0,0,0,0,0,0,1
9316,5SE0HS,0,0,0,0,0,0,0,1,0,0
9317,HO11IP,0,0,0,0,0,0,0,1,0,0
9318,EKOKN7,0,0,0,0,0,0,1,0,0,0
9319,4W9S1E,0,0,0,0,0,0,1,0,0,0
9320,LK14Z9,0,0,0,0,0,0,0,1,0,0
9321,0E871H,0,0,0,0,0,0,0,1,0,0
9322,0ZD183,0,0,0,0,0,0,1,0,0,0
9323,5CWHGQ,0,0,0,0,0,0,1,0,0,0
9324,4PGDKE,0,0,0,0,0,0,1,0,0,0
9325,U1LEV0,0,0,0,0,0,0,1,0,0,0
9326,U8G2HE,0,0,0,1,0,0,0,0,0,0
9327,7XD239,0,0,0,0,0,0,1,0,0,0
9328,WSWHBM,0,0,0,0,0,0,0,0,1,0
9329,N2J1F2,0,0,0,1,0,0,0,0,0,0
9330,J15G3B,0,0,0,0,0,0,1,0,0,0
9331,AFUCVS,0,0,0,1,0,0,0,0,0,0
9332,OGCRLZ,0,0,0,0,0,0,1,0,0,0
9333,B9M4F7,0,0,0,0,0,0,1,0,0,0
9334,52E7SS,0,0,0,0,0,0,1,0,0,0
9335,CYZ2N7,0,0,0,0,0,0,1,0,0,0
9336,0BJJZ4,0,0,0,0,0,0,1,0,0,0
9337,W33R3F,0,0,0,1,0,0,0,0,0,0
9338,BWP172,0,0,0,0,0,0,0,0,1,0
9339,92MGJN,0,0,0,0,0,0,0,1,0,0
9340,WGLCSM,0,0,0,0,0,0,0,1,0,0
9341,S69NZG,0,0,0,0,0,0,0,1,0,0
9342,M32NTC,0,0,0,0,0,0,0,0,1,0
9343,JXXLRY,0,0,0,0,0,0,0,1,0,0
9344,X9C9U4,0,0,0,0,0,0,0,0,1,0
9345,MSQ6E6,0,0,0,1,0,0,0,0,0,0
9346,21PD51,0,0,0,0,0,0,1,0,0,0
9347,5R3GA2,0,0,0,0,0,1,0,0,0,0
9348,L6GNF7,0,0,0,1,0,0,0,0,0,0
9349,EONX0H,0,0,0,0,0,0,0,1,0,0
9350,DH88O6,0,0,0,0,0,1,0,0,0,0
9351,O016D2,0,0,0,1,0,0,0,0,0,0
9352,AG4YX6,0,0,0,1,0,0,0,0,0,0
9353,XVJI6I,0,0,0,0,0,0,0,1,0,0
9354,KBIOKN,0,0,0,0,0,0,0,1,0,0
9355,H8OPF8,0,0,0,0,0,0,0,1,0,0
9356,WT3RY8,0,0,0,0,0,0,0,1,0,0
9357,MDY61S,0,0,0,0,0,0,0,1,0,0
9358,596C0O,0,0,0,0,0,0,0,1,0,0
9359,JCTINB,0,0,0,0,0,1,0,0,0,0
9360,2SLMMB,0,0,0,0,0,1,0,0,0,0
9361,R725KZ,0,0,0,1,0,0,0,0,0,0
9362,OIMSE1,0,0,0,1,0,0,0,0,0,0
9363,ZAL6L3,0,0,0,0,0,1,0,0,0,0
9364,SCL9T9,0,0,0,0,0,0,1,0,0,0
9365,VB5DX8,0,0,0,0,0,0,1,0,0,0
9366,JTLU7T,0,0,0,0,0,1,0,0,0,0
9367,940FP5,0,0,0,0,0,1,0,0,0,0
9368,079REV,0,0,0,0,0,0,0,0,1,0
9369,YCSML7,0,0,0,0,0,0,0,0,1,0
9370,NOV0E2,0,0,0,0,0,0,0,0,1,0
9371,M16Z02,0,0,0,0,0,0,0,0,1,0
9372,S01PRT,0,0,0,0,0,0,0,0,1,0
9373,5JO6I7,0,0,0,0,0,0,0,0,1,0
9374,AE75D0,0,0,0,1,0,0,0,0,0,0
9375,KF69FO,0,0,0,1,0,0,0,0,0,0
9376,OLZPBW,0,0,0,0,0,0,1,0,0,0
9377,FSFMTN,0,0,0,0,0,0,1,0,0,0
9378,M3KNQE,0,0,0,0,0,0,1,0,0,0
9379,1PICQV,0,0,0,0,0,0,1,0,0,0
9380,PLSJRI,0,0,0,0,0,1,0,0,0,0
9381,0FSEJ5,0,0,0,0,0,0,0,0,1,0
9382,H16K4G,0,0,0,0,0,0,0,0,1,0
9383,1IZMFM,0,0,0,1,0,0,0,0,0,0
9384,TML7K6,0,0,0,1,0,0,0,0,0,0
9385,JVNC80,0,0,0,1,0,0,0,0,0,0
9386,CJQGNZ,0,0,0,1,0,0,0,0,0,0
9387,YFZ7P8,0,0,0,0,0,0,0,1,0,0
9388,EMY8DX,0,0,0,1,0,0,0,0,0,0
9389,EWASKS,0,0,0,1,0,0,0,0,0,0
9390,F3Y18P,0,0,0,1,0,0,0,0,0,0
9391,LNN3R9,0,0,0,1,0,0,0,0,0,0
9392,3BJFJZ,0,0,0,0,0,1,0,0,0,0
9393,CNHD0U,0,0,0,0,0,1,0,0,0,0
9394,4AD5BL,0,0,0,0,0,0,1,0,0,0
9395,JJPE9X,0,0,0,0,0,0,1,0,0,0
9396,5KAB09,0,0,0,0,0,0,1,0,0,0
9397,0AB39E,0,0,0,0,0,0,1,0,0,0
9398,35L0DY,0,0,0,0,0,1,0,0,0,0
9399,CPDEV2,0,0,0,0,0,1,0,0,0,0
9400,OUAZLY,0,0,0,0,0,1,0,0,0,0
9401,4V2JC2,0,0,0,0,0,1,0,0,0,0
9402,4TOBK7,0,0,0,0,0,1,0,0,0,0
9403,22AJO2,0,0,0,0,0,1,0,0,0,0
9404,7O80U7,0,0,0,0,0,1,0,0,0,0
9405,URWCMH,0,0,0,0,0,1,0,0,0,0
9406,648K20,0,0,0,0,0,0,1,0,0,0
9407,PQLFJC,0,0,0,0,0,0,1,0,0,0
9408,HP8US1,0,0,0,0,0,0,0,1,0,0
9409,0H17AT,0,0,0,0,0,1,0,0,0,0
9410,61HWNG,0,0,0,0,0,1,0,0,0,0
9411,BC8S8U,0,0,0,0,0,0,1,0,0,0
9412,5ZXVFR,0,0,0,0,0,0,1,0,0,0
9413,XRHF8L,0,0,0,1,0,0,0,0,0,0
9414,HEUHT0,0,0,0,1,0,0,0,0,0,0
9415,7OJZ20,0,0,0,1,0,0,0,0,0,0
9416,FD75S5,0,0,0,0,0,0,1,0,0,0
9417,P1DV94,0,0,0,0,0,0,1,0,0,0
9418,OG2NLJ,0,0,0,1,0,0,0,0,0,0
9419,2UG7EQ,0,0,0,1,0,0,0,0,0,0
9420,J2JPXR,0,0,0,1,0,0,0,0,0,0
9421,L8KZKL,0,0,0,1,0,0,0,0,0,0
9422,9ADP46,0,0,0,1,0,0,0,0,0,0
9423,DWBSQR,0,0,0,1,0,0,0,0,0,0
9424,QGVU0L,0,0,0,1,0,0,0,0,0,0
9425,XP8S3W,0,0,0,1,0,0,0,0,0,0
9426,9AEBY5,0,0,0,0,0,1,0,0,0,0
9427,67QGZB,0,0,0,0,0,0,1,0,0,0
9428,5MLA6B,0,0,0,0,0,0,1,0,0,0
9429,7CVS59,0,0,0,0,0,0,1,0,0,0
9430,BXTG98,0,0,0,0,0,0,1,0,0,0
9431,X1BI6E,0,0,0,0,0,0,1,0,0,0
9432,FGIGIN,0,0,0,0,0,0,1,0,0,0
9433,NXNN0L,0,0,0,1,0,0,0,0,0,0
9434,WAOP7J,0,0,0,1,0,0,0,0,0,0
9435,B7NQ2C,0,0,0,0,0,0,0,0,0,1
9436,DKX034,0,0,0,0,0,0,0,0,0,1
9437,VY52AX,0,0,0,0,0,0,0,0,1,0
9438,M6SQ2I,0,0,0,0,0,0,0,0,1,0
9439,4VXJY1,0,0,0,1,0,0,0,0,0,0
9440,PVD5QF,0,0,0,1,0,0,0,0,0,0
9441,BEKPHL,0,0,0,0,0,0,0,1,0,0
9442,THYGEU,0,0,0,0,0,1,0,0,0,0
9443,NDZON3,0,0,0,0,0,1,0,0,0,0
9444,CNSPB8,0,0,0,0,0,0,1,0,0,0
9445,HGOHLZ,0,0,0,0,0,0,1,0,0,0
9446,YL1SBL,0,0,0,1,0,0,0,0,0,0
9447,SLZ9KN,0,0,0,1,0,0,0,0,0,0
9448,K5X5NK,0,0,0,0,0,1,0,0,0,0
9449,UZ9ANV,0,0,0,0,0,1,0,0,0,0
9450,Z234B3,0,0,0,0,0,0,1,0,0,0
9451,4M25S2,0,0,0,0,0,0,1,0,0,0
9452,UNCY4V,0,0,0,0,0,1,0,0,0,0
9453,0XC871,0,0,0,1,0,0,0,0,0,0
9454,P09D6R,0,0,0,1,0,0,0,0,0,0
9455,RQ1JX5,0,0,0,0,0,1,0,0,0,0
9456,JD23FZ,0,0,0,0,0,0,1,0,0,0
9457,97WUE4,0,0,0,0,0,0,1,0,0,0
9458,5E8ZWO,0,0,0,0,0,0,1,0,0,0
9459,E43ZK1,0,0,0,0,0,0,1,0,0,0
9460,JNB0MT,0,0,0,1,0,0,0,0,0,0
9461,J9B38P,0,0,0,1,0,0,0,0,0,0
9462,WU4HDW,0,0,0,0,0,0,1,0,0,0
9463,U759OG,0,0,0,0,0,0,1,0,0,0
9464,L4V4KR,0,0,0,0,0,0,1,0,0,0
9465,9FVB6W,0,0,0,0,0,0,1,0,0,0
9466,9QI75D,0,0,0,0,0,0,1,0,0,0
9467,S71PGE,0,0,0,0,0,0,1,0,0,0
9468,EBKN2G,0,0,0,1,0,0,0,0,0,0
9469,XYEHCI,0,0,0,1,0,0,0,0,0,0
9470,AJ0MY5,0,0,0,1,0,0,0,0,0,0
9471,ZGM073,0,0,0,1,0,0,0,0,0,0
9472,X77NT2,0,0,0,0,0,0,1,0,0,0
9473,N7QI7W,0,0,0,0,0,0,1,0,0,0
9474,2VX7CO,0,0,0,0,0,0,1,0,0,0
9475,FTKLY0,0,0,0,0,0,0,1,0,0,0
9476,4NZXGA,0,0,0,0,0,0,1,0,0,0
9477,BH58EK,0,0,0,0,0,0,1,0,0,0
9478,DRJDRT,0,0,0,0,0,0,0,0,0,1
9479,1QYRJU,0,0,0,0,0,0,0,0,0,1
9480,GWGR6Z,0,0,0,1,0,0,0,0,0,0
9481,H53FMD,0,0,0,1,0,0,0,0,0,0
9482,P6YOAP,0,0,0,1,0,0,0,0,0,0
9483,ESV8TQ,0,0,0,1,0,0,0,0,0,0
9484,8XA957,0,0,0,1,0,0,0,0,0,0
9485,TVY9BU,0,0,0,1,0,0,0,0,0,0
9486,1WG40C,0,0,0,1,0,0,0,0,0,0
9487,PW6GKE,0,0,0,1,0,0,0,0,0,0
9488,0WA3ME,0,0,0,1,0,0,0,0,0,0
9489,MSU35Z,0,0,0,1,0,0,0,0,0,0
9490,CJVSHB,0,0,0,0,0,0,0,0,1,0
9491,CB2KG5,0,0,0,0,0,0,0,0,1,0
9492,ONXIMX,0,0,0,0,0,0,1,0,0,0
